链接,文本内容
http://www.cnkang.com/yaopin/xy/xhxt/kss/200701/56260.html,"您的位置：
中华康网
>>
抗肾上腺素药
>> 阿夫唑嗪
阿夫唑嗪
www.cnkang.com
2007-1-23  中华康网
俗称:
药物简介
类  别：生殖系统药/治疗前列腺增生症及逼尿药
简  介：
【主要成分】阿呋唑嗪盐酸盐
【药理及应用】本品系选择性地拮抗突触膜上的α1肾上腺素能受体.用于治疗良性前列腺增生的某些症状
【用法用量】每次5mg,每日2 次.吞下,勿咀嚼.
【注意事项】1. 对本品过敏者、有体位性低血压史者禁用.
2. 65岁以下的病人或正在接受治疗的高血压病人，起始剂量应为2.5mg,每日2次.
3.避免与钙离子拮抗剂合用，以防导致严重低血压.
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/xy/xhxt/kss/200701/56259.html,"您的位置：
中华康网
>>
抗肾上腺素药
>> 阿呋唑嗪
阿呋唑嗪
www.cnkang.com
2007-1-23  中华康网
俗称:
药物简介
类  别：治疗前列腺增生药--中枢性α受体激动剂
简  介：
【主要成分】阿呋唑嗪盐酸盐
【药理及应用】本品系选择性地拮抗突触膜上的α1肾上腺素能受体.用于治疗良性前列腺增生的某些症状
【适应症】 可使良性前列腺增生患者尿道平滑肌松驰，以利排尿，并减轻疼痛。
【用法用量】每次5mg,每日2 次.吞下,勿咀嚼.
【注意事项】1. 对本品过敏者、有体位性低血压史者禁用.
2. 65岁以下的病人或正在接受治疗的高血压病人，起始剂量应为2.5mg,每日2次.
3.避免与钙离子拮抗剂合用，以防导致严重低血压.
相关阅读
麦芽
芒硝
芦荟
番泻叶
蓖麻子"
http://www.cnkang.com/yaopin/xy/xhxt/zwx/200704/88307.html,"ФњЕФЮЛжУЃК
жаЛЊПЕЭј
>>
жмЮЇбЊЙмРЉеХвЉ
>> ЖЁПЉЕиЖћЛКЪЭЦЌ
ЖЁПЉЕиЖћЛКЪЭЦЌ
www.cnkang.com
2007-4-27  жаЛЊПЕЭј
вЉЮяУћГЦЃКЖЁПЉЕиЖћЛКЪЭЦЌ
вЉЮяБ№УћЃКвтТГЖйЛКЪЭЦЌ
гЂЮФУћГЦЃКbuflomedil
ЫЕЁЁЁЁУїЃКЛКЪЭЦЌ ИГаЮМСгаМзЛљБћЯЉѕЃЙВОлЮя399 mgЃЛЛЌЪЏ11 mgЃЛгВжЌЫсУО11 mgЁЃ
ЙІгУзїгУЃКЭтжмбЊЙмВЁШчРзХЕЪЯВЁМАЦфзлКЯеїЃЌбЊЫЈадТіЙмбзЃЌМфаЊадѕЫааЃЌФдбЊЙмЙЉбЊВЛзужЂзДШчбЃдЮЁЂЖњУљЁЂзЂвтСІЯТНЕЁЂШЫИёеЯА­ЁЂМЧвфСІЯТНЕЁЂЖЈЯђеЯА­ЁЃжаЗчЃЌФдЭтПЦЪжЪѕКѓвХжЂЁЃ
гУЗЈгУСПЃК600 mg qdЁЃ гУвЉЙ§СПЃКПЩВњЩњФдДЬМЄжЂзДШчЃКМЄЖЏЁЂХЛЭТЁЂОЊиЪЕШЁЃвЛЕЉЗЂЩњПЩгУАВЖЈРрвЉЮяЖдПЙЁЃ
зЂвтЪТЯюЃКХММћЮИГІЕРЗДгІ(ЮИЬлЁЂЖёаФЁЂЮИзЦШШИаЕШ)ЃЌЭЗЬлЁЂбЃдЮЁЂЪШЫЏЛђЪЇУпЁЂГБШШЁЂ№ўбїЁЃ
ЖдБОвЉЙ§УєепЃЌШбЩяЪз3ИідТКЭВИШщЦкИОХЎНћгУЁЃ БОвЉПЩжТбЃдЮЁЂЪШЫЏЃЌЙЪашИпЖШМЏжаОЋСІЕФЙЄзїеп(ШчМнГЕ)гІЩїгУЁЃ
ЯрЙидФЖС
бЮЫсШЅбѕЩіЩЯЯйЫи
бЮЫсѓПЫкМю
дхЫсЫЋжЌФЦ
ЮїСЂЗЅЫћЭЁ
бЧЮјЫсФЦ"
http://www.cnkang.com/yaopin/xy/xhxt/zwx/200704/88306.html,"您的位置：
中华康网
>>
周围血管扩张药
>> 葛根素
葛根素
www.cnkang.com
2007-4-27  中华康网
药物名称：葛根素
药物别名：麦普宁、天保康
英文名称：Puerarin
说　　明：本药为无色或淡黄色的澄明液体。注射剂：100mg/2mL。
功用作用：用于冠心病，急性心绞痛，心肌梗塞，视网膜动，静脉阻塞，突发性耳聋等症状的治疗。
用法用量：使用前用5％葡萄糖注射液或氯化钠注射液溶解，稀释：静脉注射，一次100―200mg，一日两次；静脉滴注，一次200―400mg，一日一次；15天为一疗程。
用药须知：本药遇碱变黄，勿在稀释时加入碱性药物。
注意事项：个别病例开始时有暂时性消化道反应如腹胀、恶心，继续用药可自行消失。个别病例连续用药10天后，偶有原因不明的发热现象（男性为主），建议采用以1周为一疗程的间歇给药疗法。
1．有出血倾向者慎用。2．血容量不足者应在短期内补足血容量后使用本品。严重肝、肾功能不全，心力衰竭及其它严重器质性、疾病患者禁用。对本品过敏者禁用。
相关阅读
盐酸去氧肾上腺素
盐酸罂粟碱
藻酸双脂钠
西立伐他汀
亚硒酸钠"
http://www.cnkang.com/yaopin/xy/xhxt/zwx/200704/88303.html,"您的位置：
中华康网
>>
周围血管扩张药
>> 氢化麦角碱
氢化麦角碱
www.cnkang.com
2007-4-27  中华康网
药物名称：氢化麦角碱
药物别名：
英文名称：
说　　明：0.3MG/1ML
功用作用：脑供血不足；急性缺血性脑损伤；卒中后状态或脑外伤后遗症及老年性痴呆；外周血管病（血管栓塞性脉管炎、雷诺氏病、手足发绀、动脉硬化和糖尿病引起的功能紊乱）；颈部综合征；血管性视网膜病；血管性耳蜗前庭综合征；血管性偏头痛和其他头痛；高血压。
用法用量：口服：1片/次，3次/日，每日总剂量为3～6mg，餐前服用。
注意事项：通常耐受良好，偶见消化道紊乱：恶心、呕吐、腹胀、厌食；视物模糊；鼻充血及皮疹，出现以上现象无须停药，通常减量后可避免副反应发生。
静脉快速给药可能引起直立性低血压。对本药过敏者禁用；明显的心博徐缓及严重的低血压患者不可采用注射给药禁用。
相关阅读
盐酸去氧肾上腺素
盐酸罂粟碱
藻酸双脂钠
西立伐他汀
亚硒酸钠"
http://www.cnkang.com/yaopin/xy/xhxt/zwx/200704/88301.html,"您的位置：
中华康网
>>
周围血管扩张药
>> 盐酸倍他司汀
盐酸倍他司汀
www.cnkang.com
2007-4-27  中华康网
药物名称：盐酸倍他司汀
药物别名：倍他啶，培他定(啶)，美克乐，敏使朗，倍他定，倍他斯汀，百西斯汀，甲胺乙吡啶，培他胺，培他司汀，培他啶，培他组啶
英文名称：BetahistineHydrochloride
说　　明：片剂：4mg；注射液：2ml：4mg。甲磺酸倍他司汀(敏使朗，Merislon)，片剂：6mg。
功用作用：内耳眩晕症(美尼埃综合征)、脑供血不足引起的眩晕、头晕、呕吐或耳鸣等。
用法用量：口服：1片～2片/次，2～3次/日，饭后服用。肌注：2mg～4mg/次，2次/日。
注意事项：不良反应有恶心、头痛、食欲不振、心悸、消化道溃疡加重等。
孕妇、哺乳期妇女、小儿禁用。消化道溃疡、支气管哮喘、嗜铬细胞瘤、褐色细胞瘤等慎用。
相关阅读
盐酸去氧肾上腺素
盐酸罂粟碱
藻酸双脂钠
西立伐他汀
亚硒酸钠"
http://www.cnkang.com/yaopin/xy/xhxt/zwx/200704/88300.html,"您的位置：
中华康网
>>
周围血管扩张药
>> 胰激肽原酶
胰激肽原酶
www.cnkang.com
2007-4-27  中华康网
药物名称：胰激肽原酶
药物别名：血管舒缓素、胰激肽释放酶
英文名称：
说　　明：每片含： 胰激肽原酶60IU。本品为白色肠溶膜片，剥去肠溶膜，片芯显类白色或微黄色。
功用作用：周围血管扩张药，有改善微循环作用，用于糖尿病引起的微循环障碍及其他闭塞性周围血管病。
用法用量：口服，一次120-240单位，一日360-720单位。 空腹服用。
注意事项：脑出血或其它出血倾向者慎用。恶性
肿瘤
、高血压、脑血管疾病及心功能不全者禁用。
相关阅读
盐酸去氧肾上腺素
盐酸罂粟碱
藻酸双脂钠
西立伐他汀
亚硒酸钠"
http://www.cnkang.com/yaopin/xy/xhxt/zwx/200703/57976.html,"您的位置：
中华康网
>>
周围血管扩张药
>> 二氢麦角碱
二氢麦角碱
www.cnkang.com
2007-3-3  中华康网
俗称:
安得静;二氢麦角碱;海得金;海特琴;甲磺酸双氢麦角碱;氢麦毒;喜德镇 ,氢化麦角碱,培磊能
药物简介
类  别：脑代谢功能及促智药--周围血管扩张药
简  介：
【适应症】
临床上用于老年人退化性脑循环障碍、老年性痴呆、脑动脉硬化症及中风后遗症等引起的头晕、头痛、注意力不集中、记忆力减退、抑郁、疲劳感等症状。
【用量用法】
口服：１日量３～６ｍｇ，分次于饭前服，对脑退化患者须连须服用３～４周后才显疗效。通常需要３个月的治疗。
【注意事项】 对患急慢性精神病病人禁用。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/xhxt/zwx/200703/57975.html,"您的位置：
中华康网
>>
周围血管扩张药
>> 烟酸
烟酸
www.cnkang.com
2007-3-3  中华康网
俗称:
尼古丁酸;尼克酸;烟碱酸;维生素pp,尼亚生,吡啶-3-甲酸 ,烟酸
药物简介
类  别：维生素b属--周围血管扩张药
简  介：
【适应症】
本品有较强的扩张周围血管作用，用于治疗血管性偏头痛、头痛、脑动脉血栓形成、肺栓塞、内耳眩晕症、冻伤、中心性视网膜脉络膜炎等。
【用量用法】
1.口服：１次５０～２００ｍｇ，１日３～４次，饭后服。 2.静注或肌注：１次１０～５０ｍｇ，１日１～３次。用于脑血管疾病：５０～２００ｍｇ，加于５％～１０％葡萄糖液１００～２００ｍｌ中静滴，１日１次。
【注意事项】
1.有皮肤潮红、热感、瘙痒，有时可引起荨麻疹、恶心、呕吐、心悸、轻度肝功能减退、视觉障碍。饭后服可减少不良反应。 2.溃疡病病人禁用。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/xhxt/zwx/200703/57974.html,"您的位置：
中华康网
>>
周围血管扩张药
>> 烟酸肌醇酯
烟酸肌醇酯
www.cnkang.com
2007-3-3  中华康网
俗称:
六烟酸肌醇酯;烟肌酯;烟酸肌醇酯
药物简介
类  别：周围血管扩张药
简  介：
【适应症】
临床上现用于高脂血症、冠心病、各种末梢血管障碍性疾病（如闭塞性动脉硬化症、肢端动脉痉挛症、冻伤、血管性偏头痛等）的辅助治疗；也用于高血压病人。
【用量用法】
口服：每日３次，１次０．２～０．６ｇ。
【注意事项】
服药后可有轻度恶心、发汗、瘙痒感等反应。胃酸缺乏者应同时服用稀盐酸或柠檬汁，以减少不良反应。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/xhxt/zwx/200703/57973.html,"您的位置：
中华康网
>>
周围血管扩张药
>> 烟酸生育酚酯
烟酸生育酚酯
www.cnkang.com
2007-3-3  中华康网
俗称:
利脉顺;烟酸生育酚酯 ，维生素e烟酸酯
药物简介
类  别：周围血管扩张药
简  介：
【适应症】
适用于治疗脑动脉硬化、脑中风、脑外伤后遗症、脂质代谢异常、高血压、冠心病及循环障碍引起的各种疾病。其疗效显著，毒性很低，不良反应小，无烟酸样面部潮红等。
【用量用法】
口服：每次１００～２００ｍｇ，１日３次，饭后服用。
【注意事项】
偶有轻微头昏、胃部不适等反应，尚可有便秘、腹泻、胃痛、食欲不振、恶心等。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
http://www.cnkang.com/yaopin/xy/xhxt/zwx/200703/57972.html,"您的位置：
中华康网
>>
周围血管扩张药
>> 己酮可可碱
己酮可可碱
www.cnkang.com
2007-3-3  中华康网
俗称:
活脑灵;己酮可可豆碱 ,己酮可可碱,丁咯地尔,己酮可可碱, 潘通, 循能泰
药物简介
类  别：周围血管扩张药
简  介：
【适应症】 用于血栓闭塞性脉管炎、脑血管障碍、血管性头痛等。 脑部供血不足（脑部血管硬化／栓塞、老年痴呆症），末梢血管病、raynaud氏病、耳蜗扰乱症、冻疮及缺氧所产生的痛症。
【用量用法】
①口服：１次２００～６００ｍｇ，１日３次。静注：１次１００～２００ｍｇ，需缓慢。静滴：每日１００～４００ｍｇ，溶于２５０～５００ｍｌ的５％葡萄糖液中，滴注９０～１８０分钟。
②片剂 450-600mg/日，分2－3次服用，注射液50-200mg/日，静脉或肌肉注射，静滴。
【注意事项】
1.少数病人服后有胃部不适、恶心、头昏等不良反应。 2.新近心肌梗塞、严重冠状动脉硬化并有高血压者禁用。 3.孕妇不宜使用。 4.个别病人发生视力模糊，过敏性皮疹和皮肤瘙痒等，对肝脏、血象也有影响。 5.肝脏疾病患者慎用。
【禁忌】 急性脑溢血、严重动脉出血患者，妊娠及哺乳妇女。
相关阅读
乙型肝炎免疫球蛋白
甘油磷酸钙
氨素
爱伦多
水解蛋白"
